,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,294.09033203125,293.81103515625,294.64892578125,295.99853515625,296.99072265625,297.84033203125,298.92236328125,300.05517578125,300.62744140625,301.07275390625,301.45751953125,302.68798828125,303.96533203125,304.96923828125,304.83837890625,304.49853515625,304.37548828125,305.47314453125,306.68017578125,307.32275390625,307.13134765625,307.13330078125,307.36376953125,307.89306640625,308.25439453125,308.35791015625,308.25634765625,308.04541015625,307.67822265625,307.50439453125,307.25439453125,307.05712890625,306.81884765625,306.64892578125,306.60205078125,306.71533203125,306.89111328125,307.03369140625,307.14892578125,306.87158203125,306.56494140625,306.28955078125,305.97119140625,305.68798828125,305.39697265625,305.12939453125,304.99658203125
1,294.58056640625,295.01416015625,296.06298828125,297.23876953125,298.10400390625,298.41845703125,299.30322265625,300.42822265625,301.63134765625,302.51806640625,303.18603515625,303.69580078125,304.35986328125,304.78564453125,304.68994140625,304.45751953125,304.74658203125,305.77001953125,307.06689453125,307.64306640625,307.68798828125,307.44580078125,307.51416015625,307.76220703125,308.09033203125,308.14306640625,308.15478515625,308.06103515625,307.82861328125,307.68994140625,307.44189453125,307.35400390625,307.16259765625,307.00244140625,306.94970703125,307.01806640625,307.11376953125,307.14697265625,307.06103515625,306.76025390625,306.62158203125,306.45166015625,306.28173828125,305.90087890625,305.56884765625,305.27392578125,305.05322265625
2,296.76806640625,297.28564453125,297.89501953125,298.70166015625,299.03173828125,299.36572265625,299.81298828125,300.93408203125,301.85400390625,302.94384765625,304.20361328125,305.17041015625,305.91064453125,306.18603515625,305.68994140625,305.17431640625,304.94189453125,305.68017578125,306.76220703125,308.19189453125,308.64501953125,308.78369140625,308.61962890625,308.55517578125,308.35791015625,308.18212890625,308.38330078125,308.37353515625,308.30712890625,308.05517578125,307.84228515625,307.65478515625,307.62939453125,307.55322265625,307.49267578125,307.43603515625,307.50830078125,307.32666015625,307.04931640625,306.77392578125,306.80712890625,306.86767578125,306.71533203125,306.21533203125,305.67822265625,305.22705078125,304.94580078125
3,298.01416015625,298.03759765625,297.92626953125,297.99658203125,298.44580078125,299.27783203125,300.23486328125,301.05322265625,302.07080078125,303.40869140625,304.91455078125,306.03564453125,306.74853515625,306.82470703125,306.65087890625,305.94189453125,305.42626953125,305.08642578125,305.89501953125,307.14111328125,308.20947265625,308.88525390625,309.15087890625,309.28564453125,309.13720703125,308.89306640625,308.74072265625,308.61376953125,308.58642578125,308.43408203125,308.00244140625,307.77197265625,307.70166015625,307.60205078125,307.51806640625,307.44970703125,307.38916015625,307.35986328125,307.24658203125,307.21142578125,307.15673828125,307.07666015625,306.71533203125,306.11376953125,305.56689453125,305.12744140625,304.85009765625
4,298.44189453125,298.22900390625,297.81494140625,297.19189453125,298.21337890625,299.22705078125,300.09228515625,300.89501953125,302.47314453125,304.57666015625,306.47900390625,307.25048828125,307.47509765625,307.63916015625,307.79150390625,307.59619140625,306.72705078125,305.94970703125,305.75830078125,306.19384765625,306.76220703125,307.35009765625,308.01220703125,308.72119140625,308.98095703125,309.00439453125,308.89111328125,308.68798828125,308.48291015625,308.26416015625,308.15087890625,308.01806640625,307.84033203125,307.47705078125,307.15869140625,306.93212890625,307.12939453125,307.12158203125,307.06298828125,307.03369140625,306.85400390625,306.52783203125,306.02978515625,305.68017578125,305.65673828125,305.94580078125,305.78955078125
5,298.06494140625,298.34423828125,298.14697265625,298.19775390625,299.01806640625,300.02783203125,300.67822265625,301.46337890625,302.63720703125,304.84033203125,306.68017578125,307.60791015625,307.35400390625,307.48095703125,308.15283203125,308.71533203125,308.37548828125,307.97900390625,307.37158203125,307.15478515625,306.60400390625,306.51220703125,307.15673828125,308.06103515625,309.17626953125,309.66259765625,309.48486328125,309.09033203125,308.93408203125,308.76220703125,308.54541015625,308.34228515625,308.03564453125,307.62158203125,307.25830078125,306.91845703125,306.51611328125,306.22314453125,306.07666015625,305.95166015625,305.65283203125,305.14306640625,304.62548828125,304.60400390625,305.32275390625,306.38330078125,307.18798828125
6,297.93017578125,297.95751953125,297.79736328125,297.60205078125,298.95361328125,300.45556640625,301.95361328125,302.49072265625,303.37744140625,304.63525390625,306.14111328125,306.76806640625,306.91259765625,307.15869140625,307.88330078125,308.63134765625,309.30908203125,309.35791015625,309.16064453125,308.72900390625,308.09423828125,307.77587890625,307.83251953125,308.44384765625,309.15283203125,309.63330078125,309.83447265625,309.75439453125,309.63525390625,309.37353515625,308.90673828125,308.47119140625,308.03564453125,307.74267578125,307.35791015625,306.91259765625,306.48681640625,306.13916015625,305.76806640625,305.22119140625,304.39306640625,303.62939453125,303.08056640625,303.30712890625,304.10986328125,305.25439453125,306.54931640625
7,298.54345703125,298.10791015625,297.46533203125,297.72119140625,298.67822265625,300.92822265625,302.88330078125,303.93603515625,303.88916015625,303.98486328125,304.42431640625,305.46142578125,306.26416015625,307.01806640625,307.39501953125,307.80322265625,308.14306640625,308.53369140625,308.85791015625,308.76611328125,308.46728515625,308.22119140625,308.03955078125,308.13720703125,308.26611328125,308.66845703125,309.03955078125,309.44775390625,309.69384765625,309.47705078125,309.04931640625,308.49853515625,308.13134765625,307.84814453125,307.45361328125,307.03173828125,306.47509765625,305.70361328125,304.94189453125,303.85986328125,302.97314453125,302.51611328125,302.23681640625,302.35205078125,302.73486328125,303.91845703125,305.06689453125
8,299.57470703125,299.33837890625,299.37548828125,300.05908203125,300.95947265625,302.54931640625,304.21337890625,304.86181640625,304.51611328125,303.64306640625,303.18798828125,304.02197265625,305.41845703125,305.96533203125,305.91845703125,305.71337890625,305.73291015625,306.52001953125,307.27978515625,307.66845703125,307.85986328125,308.02392578125,308.23095703125,308.04150390625,307.84814453125,307.80712890625,308.03955078125,308.51611328125,308.86181640625,308.95166015625,308.74658203125,308.39501953125,308.09814453125,308.02587890625,307.62158203125,307.06494140625,305.93994140625,304.53759765625,303.29541015625,302.52978515625,302.46142578125,302.86572265625,303.61181640625,304.00439453125,304.35986328125,304.88525390625,305.93798828125
9,299.93017578125,300.40478515625,301.51220703125,302.57861328125,303.37353515625,304.00830078125,304.69384765625,305.05712890625,304.83642578125,303.77978515625,303.48876953125,303.91259765625,304.98291015625,305.19580078125,304.99267578125,304.53173828125,305.25439453125,306.29931640625,307.43408203125,307.95947265625,308.55517578125,309.10791015625,309.45166015625,309.19384765625,308.89306640625,308.86181640625,308.84619140625,308.62158203125,308.25634765625,307.94384765625,307.63330078125,307.47705078125,307.52978515625,307.56298828125,307.33056640625,306.52392578125,305.02587890625,303.52587890625,302.37939453125,302.33642578125,303.11181640625,304.37548828125,305.51611328125,306.13916015625,306.38720703125,306.44189453125,306.40087890625
10,300.54736328125,301.41259765625,302.46533203125,303.40283203125,303.73681640625,303.85009765625,303.91259765625,304.56884765625,304.65869140625,304.66064453125,304.60791015625,305.25634765625,305.89697265625,306.15673828125,305.89501953125,305.94384765625,306.43408203125,307.59033203125,308.56298828125,309.27197265625,309.65869140625,309.94384765625,309.86962890625,309.57470703125,309.49853515625,309.59228515625,309.49462890625,308.82080078125,307.93798828125,306.97119140625,306.25439453125,306.05517578125,306.13916015625,306.31884765625,305.99072265625,305.11376953125,303.81689453125,302.82275390625,302.56103515625,302.95751953125,303.53369140625,304.76806640625,305.92236328125,306.37158203125,306.24072265625,305.68408203125,305.02392578125
11,301.80322265625,302.51220703125,303.22900390625,303.63720703125,303.79931640625,303.72314453125,304.11767578125,304.66650390625,305.25439453125,305.55908203125,305.97314453125,306.52978515625,307.35009765625,307.72705078125,307.80126953125,307.58251953125,307.87744140625,308.38525390625,309.05126953125,309.07470703125,309.12158203125,309.13720703125,308.89501953125,308.77392578125,308.83251953125,309.18408203125,308.97900390625,308.41259765625,307.52197265625,306.72509765625,306.06689453125,305.58642578125,305.46923828125,305.27392578125,304.82275390625,303.95947265625,303.03369140625,302.70947265625,303.00244140625,303.80908203125,304.41064453125,304.83837890625,305.02587890625,304.92626953125,304.73486328125,304.50634765625,303.99658203125
12,302.00830078125,303.13525390625,303.93212890625,304.60205078125,304.75634765625,304.99658203125,305.32861328125,305.71923828125,305.95556640625,306.03955078125,306.17041015625,306.75830078125,307.34814453125,307.93017578125,308.07666015625,308.14892578125,308.23291015625,308.29736328125,308.45166015625,308.22900390625,308.02001953125,308.08642578125,308.02197265625,308.07080078125,308.15283203125,308.20751953125,307.73291015625,307.29150390625,306.81494140625,306.74072265625,306.49658203125,305.98681640625,305.45947265625,304.90283203125,304.27001953125,303.53955078125,302.90869140625,302.78369140625,303.68994140625,304.92626953125,305.81494140625,305.86181640625,305.35595703125,305.03369140625,305.09814453125,305.03173828125,304.74658203125
13,301.13525390625,302.25634765625,303.35205078125,304.30126953125,304.98291015625,305.48876953125,305.87548828125,306.14306640625,306.11962890625,305.88330078125,305.73095703125,305.76220703125,306.16650390625,306.69384765625,307.14111328125,307.35595703125,307.34228515625,307.22314453125,307.01806640625,306.80126953125,306.75439453125,306.81689453125,306.73291015625,306.79150390625,306.75048828125,306.32080078125,305.85205078125,305.61376953125,305.63720703125,306.11767578125,306.00830078125,305.49658203125,304.57080078125,304.11181640625,303.67236328125,303.22900390625,302.83056640625,303.19189453125,304.22509765625,305.16455078125,305.58447265625,305.50634765625,305.13916015625,305.26025390625,305.51806640625,305.67626953125,304.99072265625
14,299.84814453125,300.63916015625,301.39306640625,302.46142578125,303.46337890625,304.47705078125,305.28759765625,305.56884765625,305.42431640625,305.24267578125,305.03173828125,305.05322265625,305.37158203125,305.79345703125,306.25244140625,306.41845703125,306.36181640625,306.09228515625,305.91650390625,305.81103515625,305.72119140625,305.70751953125,305.51806640625,305.34423828125,305.32275390625,304.93212890625,304.68603515625,304.54345703125,304.87548828125,305.08447265625,304.88720703125,304.02001953125,303.29150390625,302.87353515625,302.80322265625,302.92236328125,303.21923828125,303.61767578125,304.61767578125,304.89111328125,304.52001953125,303.83251953125,303.65869140625,304.05712890625,305.16455078125,305.14501953125,305.10400390625
15,299.19775390625,299.46533203125,299.86572265625,300.77587890625,302.17626953125,303.60595703125,304.56689453125,305.00439453125,304.86181640625,304.77197265625,304.74072265625,304.92431640625,305.23681640625,305.46533203125,305.53759765625,305.25439453125,305.14306640625,305.10595703125,305.25830078125,305.27001953125,305.24267578125,305.16650390625,304.93017578125,304.66455078125,304.37548828125,304.18017578125,304.02783203125,303.94580078125,303.92431640625,303.70361328125,303.15673828125,302.54345703125,302.38916015625,302.46923828125,302.75244140625,303.19189453125,303.66455078125,304.33642578125,304.96533203125,305.18017578125,304.34228515625,303.39111328125,302.15673828125,302.31298828125,303.34423828125,304.24658203125,305.09423828125
16,299.88916015625,300.24267578125,300.81103515625,301.84619140625,303.40869140625,304.87158203125,305.85595703125,305.74072265625,305.38525390625,305.09033203125,305.05517578125,305.27978515625,305.50439453125,305.62548828125,305.32666015625,304.96728515625,304.79345703125,305.00830078125,305.23095703125,305.31884765625,305.32275390625,305.29736328125,305.12939453125,304.77197265625,304.15673828125,303.62939453125,303.34423828125,303.33837890625,303.19580078125,302.84423828125,302.29931640625,301.76220703125,302.00048828125,302.51806640625,303.14892578125,303.26025390625,303.62158203125,304.23095703125,305.02197265625,305.43994140625,305.16650390625,304.04541015625,302.35986328125,301.53173828125,301.59814453125,303.10205078125,303.71337890625
17,300.67041015625,301.63330078125,302.52197265625,303.75244140625,305.04736328125,306.13330078125,306.49267578125,306.44970703125,306.01220703125,305.45361328125,305.21142578125,305.28564453125,305.63330078125,305.74462890625,305.63720703125,305.25048828125,305.02587890625,305.07275390625,305.00439453125,304.85009765625,304.74658203125,304.67041015625,304.63330078125,304.20751953125,303.56298828125,302.88720703125,302.67626953125,302.87939453125,303.19189453125,303.26220703125,302.55712890625,302.01025390625,301.88720703125,302.33837890625,302.79150390625,303.06298828125,303.06884765625,303.78369140625,304.79541015625,305.53173828125,305.72119140625,304.84619140625,303.35205078125,301.69189453125,300.99853515625,301.08447265625,301.31689453125
18,301.57080078125,302.50244140625,303.53369140625,304.51806640625,304.98681640625,305.27783203125,305.44580078125,305.77001953125,305.53759765625,305.05712890625,304.44775390625,304.59228515625,305.01220703125,305.54736328125,305.51611328125,305.01025390625,304.43603515625,304.03564453125,303.83056640625,303.67822265625,303.57666015625,303.40869140625,303.41845703125,303.36962890625,303.12939453125,302.92041015625,302.91455078125,303.11962890625,303.74072265625,303.76220703125,303.30517578125,302.35205078125,302.12939453125,302.20361328125,302.45947265625,302.51611328125,303.02783203125,303.87158203125,304.96923828125,305.74853515625,306.08447265625,305.86572265625,304.62548828125,303.27001953125,301.94970703125,300.66064453125,300.58251953125
19,301.87158203125,302.67041015625,303.86376953125,304.65478515625,304.65869140625,304.32861328125,304.68798828125,305.18603515625,305.07080078125,304.47314453125,303.84423828125,303.83251953125,304.57470703125,305.15869140625,304.99267578125,304.25830078125,303.47509765625,303.23876953125,303.56298828125,303.85791015625,303.88916015625,303.89501953125,303.88720703125,304.56494140625,304.91455078125,304.95947265625,304.60009765625,304.54345703125,304.48681640625,304.28955078125,303.60595703125,303.09814453125,302.91259765625,303.01025390625,302.90087890625,302.52001953125,302.65478515625,303.99853515625,305.67431640625,306.86376953125,307.07666015625,306.74658203125,306.55322265625,306.29150390625,305.31103515625,304.36572265625,304.39111328125
20,301.77783203125,302.65087890625,303.97119140625,305.25830078125,305.22900390625,305.12744140625,305.28955078125,305.86572265625,305.66259765625,305.03173828125,304.10400390625,304.12548828125,304.60791015625,305.16845703125,305.13330078125,304.57470703125,304.08642578125,303.99853515625,304.74853515625,305.32080078125,305.68017578125,305.70556640625,305.78564453125,306.16650390625,306.51025390625,306.40087890625,305.92431640625,305.35205078125,305.07080078125,304.55908203125,303.88720703125,303.29541015625,303.40283203125,303.62939453125,303.60400390625,302.53564453125,302.69970703125,303.83251953125,305.72314453125,307.19775390625,307.77587890625,307.91259765625,307.89892578125,307.94384765625,307.73486328125,307.40478515625,308.01806640625
21,301.67041015625,302.31689453125,303.98876953125,305.41455078125,306.17041015625,306.14697265625,306.50634765625,306.73095703125,306.54736328125,305.77783203125,304.93408203125,304.51806640625,304.78369140625,305.35400390625,305.73095703125,305.95361328125,305.73876953125,305.61376953125,305.62353515625,305.95947265625,306.21337890625,306.33251953125,306.40087890625,306.45361328125,306.43994140625,306.23095703125,305.88330078125,305.47314453125,305.37939453125,305.10595703125,304.28173828125,303.76416015625,303.66845703125,304.25439453125,304.73291015625,304.34033203125,303.92041015625,304.28173828125,305.70556640625,306.77783203125,307.66845703125,307.99853515625,308.05126953125,307.90869140625,307.63134765625,307.78369140625,308.76025390625
22,301.70947265625,302.54345703125,304.14892578125,305.81884765625,306.39501953125,306.55712890625,306.80126953125,306.80712890625,306.26416015625,305.41064453125,304.64892578125,304.25634765625,304.37158203125,304.83642578125,305.53564453125,306.19189453125,306.40283203125,305.78564453125,305.18994140625,305.07470703125,305.26806640625,305.76416015625,305.68603515625,305.42626953125,304.97705078125,304.81884765625,304.62353515625,304.50244140625,304.55322265625,304.70166015625,304.64892578125,304.41455078125,304.16845703125,304.83056640625,305.53955078125,306.66259765625,306.02587890625,305.66650390625,305.44970703125,305.91845703125,306.63330078125,307.06884765625,307.12744140625,307.05126953125,306.89697265625,307.01416015625,307.34033203125
